"Date" "High" "Low" "Last" "Bid" "Ask" "Volume" "VWAP"
"1294" 2017-11-17 7976.79 7120.85 7830.88 7825.96 7838.03 19286.37934533 7561.48
"1295" 2017-11-18 7997 7528.5 7685.17 7686.17 7688.9 17732.77619475 7797.37
"1296" 2017-11-19 7858 7431.54 7775.84 7775.84 7775.87 7326.47989418 7679.32
"1297" 2017-11-20 8087.35 7675 8016.58 8008.39 8016.58 8305.06655487 7863.9
"1298" 2017-11-21 8269.99 7900 8201.03 8202.14 8225.19 8182.55462445 8113.7
"1299" 2017-11-22 8354.46 7770 8084.01 8080.47 8084.01 13686.61202403 8096.4
"1300" 2017-11-23 8310.89 8045.76 8214.69 8207.56 8214.69 8078.50009089 8196.44
"1301" 2017-11-24 8279.76 7990 7990 7990 7993 7785.9951044 8147.83
"1302" 2017-11-25 8340 7876 8199.19 8190.08 8199.09 9316.51010243 8153.66
"1303" 2017-11-26 8737 8114.78 8718 8710.01 8717.99 11611.16588697 8407.82
"1304" 2017-11-27 9366.6 8538.2 9267.48 9265.05 9267.48 12035.00590555 9027.4
"1305" 2017-11-28 9721.7 9267 9708.93 9699 9708.93 13273.29203576 9527.82
"1306" 2017-11-29 9968 9582.25 9867.76 9855 9867.76 11212.03489532 9852.63
"1307" 2017-11-30 11395 9250 9805.82 9800.62 9805.82 33378.83559495 10378.57
"1308" 2017-12-01 10618.29 9000 9939.99 9926.14 9939.99 25437.75904115 9715.29
"1309" 2017-12-02 10949.89 9370.11 10848.89 10841 10850.93 16706.35548422 10287.12
"1310" 2017-12-03 11200 10637.69 10872 10871.57 10872 9269.76730946 10927.82
"1311" 2017-12-04 11800.01 10513.16 11230.72 11230.29 11230.72 14218.787696 11249.45
"1312" 2017-12-05 11613.07 10850 11612 11596 11612 13634.54522499 11314.4
"1313" 2017-12-06 11850 11384.25 11683.93 11678.51 11689.95 11854.69638303 11652.09
"1314" 2017-12-07 13700 11659.8 13623.5 13602.91 13623.5 19801.46238279 12661.93
"1315" 2017-12-08 16615.62 13085.9 16615.62 16615.42 16615.62 25772.02715835 14837.34
"1316" 2017-12-09 16666.66 13482.42 15852.19 15852.19 15857.98 25499.06999674 15286.7
"1317" 2017-12-10 15998.5 12701.05 14624.02 14624.02 14631.24 16587.05948801 14403.36
"1318" 2017-12-11 15385 13011 14700 14700 14716.45 18483.17015516 14233.45
"1319" 2017-12-12 17270 14614.69 16441.43 16441.43 16446.38 16578.74192315 16292.9
"1320" 2017-12-13 17428.42 15967.29 16700 16663.42 16698.5 13482.2954888 16855.08
"1321" 2017-12-14 17107.03 15497.69 16249.13 16249.14 16249.26 17140.84722431 16435.28
"1322" 2017-12-15 16830.45 15852.69 16403.3 16357.69 16404.98 13408.66035498 16351.13
"1323" 2017-12-16 17934 16337.19 17447.53 17447.54 17480.34 19001.42828933 17334.64
"1324" 2017-12-17 19377 17269.99 19204.87 19163 19203.89 9761.94485225 18430.36
"1325" 2017-12-18 19666 18465 18909.87 18903.68 18909.87 9748.65678655 19110.28
"1326" 2017-12-19 19220 17835.2 18949.99 18930.01 18949.99 14679.22854142 18634.43
"1327" 2017-12-20 19160.79 16831.26 17649.6 17649.6 17662.59 21527.50116922 17986.16
"1328" 2017-12-21 17950 15343.04 16398.89 16394.57 16398.89 31164.93229746 16725.63
"1329" 2017-12-22 17281.17 15005 15599.64 15569.32 15587.59 20366.77400005 16034.01
"1330" 2017-12-23 15795.61 11159.93 13976.61 13925.59 13976.61 57450.26201846 13442.01
"1331" 2017-12-24 15756.22 13496.48 14619.99 14605.03 14619.99 21791.50508077 14785.19
"1332" 2017-12-25 14620 12488 14160.26 14150 14160.26 18505.89474666 13524.58
"1333" 2017-12-26 14650 13210 13927.46 13870 13926.4 11564.520242 13951.9
"1334" 2017-12-27 16147.87 13746.95 15730.1 15706 15740.03 15051.0180673 15342.5
"1335" 2017-12-28 16480.52 14484 15364.93 15364.93 15390.05 15644.00657791 15460.55
"1336" 2017-12-29 15474.19 13500 14489.97 14450.1 14489.94 16555.56034511 14158.67
"1337" 2017-12-30 15111 13998 14329.98 14329.98 14351.07 13505.14062687 14492.23
"1338" 2017-12-31 14463.28 12050 12652.24 12639.88 12652.33 21747.9321082 13149.33
"1339" 2018-01-01 14296.06 12491.21 13894.9 13884.92 13894.9 11584.74849959 13342.46
"1340" 2018-01-02 13941.75 12801.38 13394.17 13394.17 13443.46 7687.29281409 13373.49
"1341" 2018-01-03 15257.53 12910.58 14749.89 14740 14749.89 16166.61250847 14052.26
"1342" 2018-01-04 15500 14546.28 15167.27 15167.27 15169 12376.16494849 14957.58
"1343" 2018-01-05 15430.27 14192.37 15143.99 15136.89 15156.12 15002.43850726 14806.69
"1344" 2018-01-06 17200 14810 16927.99 16909.02 16927.99 16249.39420455 15982.4
"1345" 2018-01-07 17234.99 16220 17142.43 17142.43 17149.98 9500.06519112 16670.79
"1346" 2018-01-08 17149.97 15707.16 16173.98 16125.55 16173.88 8632.82026796 16397.32
"1347" 2018-01-09 16300 13900 15000 14999 15000 16677.07417562 15103.96
"1348" 2018-01-10 15367.18 14123.97 14397.3 14397.32 14431.66 13906.25174878 14703.92
"1349" 2018-01-11 14900 13412 14900 14890.1 14900 18479.98927257 14135.69
"1350" 2018-01-12 14973.07 12800 13220 13218.05 13220 19638.86754293 13593.03
"1351" 2018-01-13 14152.19 12807.27 13829.29 13781.36 13829.29 13433.47742776 13652.8
"1352" 2018-01-14 14619.1 13789.42 14189.66 14173.42 14189.66 7489.77812713 14233.66
"1353" 2018-01-15 14365.81 13072.22 13648 13636.67 13648 7588.59942283 13544.41
"1354" 2018-01-16 14394.36 13429.25 13581.66 13581.65 13607.03 9444.171993 13875.6
"1355" 2018-01-17 13607.04 10162 11378.66 11378.66 11399.95 38755.77070261 11801.44
"1356" 2018-01-18 11794.07 9222 11134.98 11106.07 11155.54 41355.63729329 10474.17
"1357" 2018-01-19 12146 10693 11290.9 11251.17 11290.9 22192.67841501 11537.75
"1358" 2018-01-20 12050.39 11025.18 11560.82 11552 11560.82 13203.16159951 11499.77
"1359" 2018-01-21 13052.12 11515.94 12789.86 12775.99 12787.32 10324.15042746 12486.58
"1360" 2018-01-22 12791.88 11100 11559.64 11555 11559.64 11597.08580497 11826.93
"1361" 2018-01-23 11910.78 10028.41 10809.99 10808.99 10809.97 17067.71866401 10899.45
"1362" 2018-01-24 11409.87 9927.54 10851.82 10826.06 10848.99 17250.16988441 10687.97
"1363" 2018-01-25 11500 10488.13 11399.89 11388.79 11415.26 11650.38361594 11061.15
"1364" 2018-01-26 11741.82 10868.57 11140.01 11128.35 11140.01 10208.34987264 11301.52
"1365" 2018-01-27 11635 10263.32 11093.74 11082.95 11093.74 15074.64533318 10880.53
"1366" 2018-01-28 11630.47 10815.84 11446.54 11438.68 11446.51 10309.82122958 11287.97
"1367" 2018-01-29 11989.15 11360.52 11685.58 11681.01 11685.58 9956.10717736 11704.54
"1368" 2018-01-30 11820.01 10991 11161.97 11155 11161.92 9995.13804813 11284.62
"1369" 2018-01-31 11222.36 9731.2 9979.78 9970.99 9985.5 21079.66043005 10395.77
"1370" 2018-02-01 10324 9514.96 10143.79 10143.79 10151.99 12742.61970367 9944.16
"1371" 2018-02-02 10187.56 8455 9010.83 8978.37 9010.85 26357.52367036 9222.25
"1372" 2018-02-03 9096.79 7625.25 8841.99 8840.01 8842.22 44405.16339899 8409.29
"1373" 2018-02-04 9491.2 8170.71 9220.64 9200.32 9220.42 16208.28322106 8928.32
"1374" 2018-02-05 9350.09 7825 8184.24 8180.07 8190.84 19120.58708832 8477.06
"1375" 2018-02-06 8335.56 6600 6898.99 6898.99 6899.98 46541.49733289 7352.08
"1376" 2018-02-07 8150 5920.72 7714.7 7714.7 7734.07 70956.37637086 6870.02
"1377" 2018-02-08 8649 7213.8 7569.86 7563.98 7581.93 32641.82126283 7986.12
"1378" 2018-02-09 8644.36 7565.5 8230.51 8230.51 8254.2 22743.49836348 8228.11
"1379" 2018-02-10 8779.62 7753.32 8693.98 8693.98 8705.81 18419.71949509 8254.96
"1380" 2018-02-11 9090.8 8170.86 8557.66 8547.67 8557.66 14669.02917448 8662.42
"1381" 2018-02-12 8557.66 7820 8080.69 8080.69 8080.73 12711.79781794 8145.4
"1382" 2018-02-13 8995 8068.1 8911.85 8891.47 8894.03 15072.97407328 8662.85
"1383" 2018-02-14 8951.89 8360.13 8505.68 8505.78 8522.95 11372.46492372 8588.41
"1384" 2018-02-15 9515 8521.02 9491.01 9490.98 9491.01 17468.9016258 9092.79
"1385" 2018-02-16 10234 9350 10008.79 10008.79 10024.11 21038.22767389 9831.33
"1386" 2018-02-17 10300 9707.51 10199.79 10196 10199.78 11855.5148521 10023.95
"1387" 2018-02-18 11135.83 10053.5 11111 11110.14 11111 14514.85941033 10703.23
"1388" 2018-02-19 11300 10153.15 10421 10410 10412.69 17622.31489732 10708.83
"1389" 2018-02-20 11262.48 10307.51 11163.73 11160.46 11163.73 11696.56713409 10925.08
"1390" 2018-02-21 11780 11080.37 11206.38 11206.38 11215.9 15929.92886161 11469.42
"1391" 2018-02-22 11275.74 10256 10439.87 10434.31 10439.72 19915.90068326 10788.21
"1392" 2018-02-23 10935 9731.2 9833.25 9833.26 9837.32 20211.37990536 10197.87
"1393" 2018-02-24 10405.3 9600 10166.1 10136.72 10148.98 16030.82441983 10021.51
"1394" 2018-02-25 10540.63 9373.48 9688.26 9684.2 9687.98 13972.79594367 9862.46
"1395" 2018-02-26 9883.41 9260 9599 9592.2 9598.99 11053.23886654 9546.64
"1396" 2018-02-27 10461.97 9376.34 10329.99 10329.99 10332.2 16140.84212438 10046.15
"1397" 2018-02-28 10850 10150 10555.73 10560 10566.02 10425.33185327 10576.63
"1398" 2018-03-01 11064.75 10255.07 10310.27 10298.91 10310.99 10478.18927856 10624.35
"1399" 2018-03-02 11090 10223.41 10917.7 10917.7 10917.99 9478.40475437 10727.42
"1400" 2018-03-03 11175 10774.01 11035.99 11032.33 11036.99 8329.0477336 10980.3
"1401" 2018-03-04 11503.24 11022.85 11436.39 11436.39 11450 7788.23547531 11332.97
"1402" 2018-03-05 11511 11054.91 11479.03 11471.88 11484.13 6829.88959815 11279.93
"1403" 2018-03-06 11688 11383.66 11388.92 11388.92 11389.99 10019.47831185 11539.18
"1404" 2018-03-07 11404.49 10560.19 10723.01 10723.01 10723.02 14648.6823507 10958.66
"1405" 2018-03-08 10911.78 9450 9904.52 9896.03 9905.68 26123.97510934 10112.3
"1406" 2018-03-09 10150 9078.95 9295.86 9297.89 9300 22516.98418883 9651.15
"1407" 2018-03-10 9420.39 8366 9232.47 9241.91 9252.96 29024.42315434 8860.27
"1408" 2018-03-11 9514.96 8697 8772.23 8772.23 8788 12875.64988825 9168.11
"1409" 2018-03-12 9892 8742.07 9056.98 9056.98 9056.99 18484.88648332 9350.21
"1410" 2018-03-13 9482.79 8830 9151.99 9151.49 9151.99 16588.06607158 9152.56
"1411" 2018-03-14 9356.14 7948 8180.98 8173.76 8180.98 20876.64820211 8611.78
"1412" 2018-03-15 8425 7682 8332.01 8336.62 8338.44 18561.59262641 8082.55
"1413" 2018-03-16 8613.06 7914.08 8499.63 8489.79 8499.99 15871.66291168 8313.63
"1414" 2018-03-17 8506.3 7730.23 8021.38 8021.38 8026.36 12714.78902112 8099.7
"1415" 2018-03-18 8324.92 7325.37 8162 8158.03 8159.79 19096.70008665 7673.73
"1416" 2018-03-19 8718.74 8114.17 8510.09 8504.85 8512 19506.28637424 8363.44
"1417" 2018-03-20 9051 8313.01 8940.1 8940.1 8942.04 13778.61605525 8648.23
"1418" 2018-03-21 9188.1 8754.83 8840.38 8837.8 8840.38 11871.93225242 8977.99
"1419" 2018-03-22 9099.59 8503.52 8705.84 8705.86 8708.27 12536.26622285 8737.72
"1420" 2018-03-23 8766.03 8265 8651.51 8651.51 8663.1 13603.03684409 8513.05
"1421" 2018-03-24 9020 8552.56 8628.53 8619.7 8628.53 9730.76623579 8832.47
"1422" 2018-03-25 8685.04 8368.63 8440 8436.89 8440 9418.36901659 8530.07
"1423" 2018-03-26 8500 7831.15 8188.52 8181.22 8187.99 17721.06696276 8215.22
"1424" 2018-03-27 8273.36 7742.11 7963.49 7963.49 7963.5 11983.95838121 7968.23
"1425" 2018-03-29 7975.01 6914.53 7163.99 7159.2 7163.99 21359.55662672 7421.4
"1426" 2018-03-30 7302.35 6550 6789.52 6789.6 6803.96 29740.15720363 6865.8
"1427" 2018-03-31 7231.73 6760 6945.81 6946.17 6960.96 11605.8745094 7021.12
"1428" 2018-04-01 7045.71 6427.16 6813.07 6813.07 6813.58 18090.80785676 6712.94
"1429" 2018-04-02 7106.5 6759.96 7028.91 7028.21 7028.9 13372.39389199 6980.98
"1430" 2018-04-03 7506.84 6994.96 7396.88 7396.14 7396.88 16272.06428054 7325.34
"1431" 2018-04-04 7450 6710.39 6763.59 6760.17 6763.6 15589.97537443 7045.62
"1432" 2018-04-05 6928.7 6578.95 6832.02 6822.6 6832.02 12063.36057646 6747.29
"1433" 2018-04-06 6850 6510 6550.39 6549.53 6550.1 8598.62636942 6646.02
"1434" 2018-04-07 7069.13 6540 6939.13 6933.3 6941.59 7531.23754024 6889.92
"1435" 2018-04-08 7104.52 6863 7030.27 7021.85 7030.27 4576.89570399 6995.32
"1436" 2018-04-09 7175.83 6611.49 6692 6692.15 6693.02 9962.21352147 6842.93
"1437" 2018-04-10 6900 6653.21 6804.43 6796.84 6804.43 6436.72190148 6784.45
"1438" 2018-04-11 6984.92 6783.94 6923.22 6923.22 6929.92 5544.02139759 6885.99
"1439" 2018-04-12 8069.34 6758.45 7877 7876.98 7878 18751.85303436 7513.62
"1440" 2018-04-13 8239.33 7753.32 7890 7891 7896.66 19705.09767334 8030.44
"1441" 2018-04-14 8232.14 7835 8053.6 8046.17 8053.6 9476.61114707 8015.4
"1442" 2018-04-15 8417 7945.2 8350.16 8350.16 8353.79 7443.31625835 8245.41
"1443" 2018-04-16 8424.99 7905 8023.22 8018.17 8023.59 10838.67703118 8105.41
"1444" 2018-04-17 8160.85 7806.81 7908.49 7902 7903.03 9411.13885202 8030.13
"1445" 2018-04-18 8235 7860.5 8165.22 8157.95 8165.21 9098.54652879 8069.4
"1446" 2018-04-19 8297.99 8074.44 8255.22 8251.02 8255.22 9530.98418376 8207.75
"1447" 2018-04-20 8934 8216.9 8831.56 8826 8831.56 15412.16276659 8462.08
"1448" 2018-04-21 9023.4 8608 8800.66 8800.66 8803.72 15470.75798826 8797.69
"1449" 2018-04-22 9036.52 8777.77 8858.4 8848.8 8855.43 8999.01895107 8900.42
"1450" 2018-04-23 9006.39 8760 8933.79 8930 8933.79 11249.93277377 8880.58
"1451" 2018-04-24 9586.5 8915.15 9570.01 9569 9570.01 19520.55246067 9300.3
"1452" 2018-04-25 9755.53 8751 8950.1 8950.11 8965.8 32276.27193949 9212.38
"1453" 2018-04-26 9240 8647.29 9240 9235.16 9240 20732.18167416 8858.11
"1454" 2018-04-27 9387.82 8906.19 9026.85 9022.49 9026.85 11872.12065538 9217.41
"1455" 2018-04-28 9442.34 8854.47 9345.73 9345.74 9354.02 16016.78652566 9226.43
"1456" 2018-04-29 9538.75 9180 9399.86 9388.38 9399.99 10908.34191117 9354.06
"1457" 2018-04-30 9443.96 9111 9189.72 9189.72 9190.48 8054.65985144 9277.84
"1458" 2018-05-01 9250 8815.91 9037.4 9037.4 9037.41 12052.0479942 8984.56
"1459" 2018-05-02 9257.18 8975.23 9242.65 9242.65 9248.85 10616.34012465 9106.17
"1460" 2018-05-03 9731.2 9165.19 9695.57 9695.57 9700 11318.96674466 9396.37
"1461" 2018-05-04 9799.99 9527.38 9740.01 9735.99 9740 7839.37669682 9660.56
"1462" 2018-05-05 9948.98 9670.68 9796.99 9796.99 9806.98 7326.34059526 9825.87
"1463" 2018-05-06 9918.41 9375 9578.52 9580.42 9584.05 8189.73832851 9587.86
"1464" 2018-05-07 9634.5 9175 9308.81 9308.83 9314.59 13588.09045814 9330.59
"1465" 2018-05-08 9450 9015 9193.1 9193.14 9198.23 11164.91857247 9234.1
"1466" 2018-05-09 9368.79 8974.62 9311.59 9301.81 9311.59 11530.75424034 9174.03
"1467" 2018-05-10 9393 9047.95 9093.95 9095.97 9098.68 10836.60708394 9258.99
"1468" 2018-05-11 9103.3 8351 8424.04 8420.22 8424.04 21007.93951966 8723.16
"1469" 2018-05-12 8652.8 8208.81 8461.95 8460.01 8461.99 15722.57290914 8408.89
"1470" 2018-05-13 8775.9 8335.56 8746.15 8739.97 8746.14 9789.54643515 8561.52
"1471" 2018-05-14 8900.9 8286.57 8625.45 8625.13 8631.99 18960.1723928 8596.96
"1472" 2018-05-15 8865 8400 8460 8459.99 8460 12558.035465 8639.61
"1473" 2018-05-16 8505.33 8100.01 8286.93 8282.65 8286.92 12587.84271632 8269.54
"1474" 2018-05-17 8500 7980 8080 8072.28 8079.99 8186.36504349 8268.09
"1475" 2018-05-18 8275.1 7929.53 8232.09 8232.09 8232.1 7377.89074737 8086.28
"1476" 2018-05-19 8395 8141.08 8226.98 8226.98 8228.15 3793.85734037 8256.71
"1477" 2018-05-20 8590 8170.71 8487.58 8487.51 8496.98 5273.01571007 8368.9
"1478" 2018-05-21 8589.1 8320 8397.03 8397.02 8408.14 6161.64638589 8453.17
"1479" 2018-05-22 8424 7951.41 7974.24 7964.73 7974.23 8807.60326255 8199.44
"1480" 2018-05-23 8040.95 7435.49 7562.1 7552.01 7562.1 17194.94630164 7736.02
"1481" 2018-05-24 7733.99 7267.24 7584.99 7576.14 7584.9 12171.57614588 7509.2
"1482" 2018-05-25 7661.07 7328.13 7394.88 7394.88 7405.88 10069.15789386 7472.97
"1483" 2018-05-26 7622.87 7276.04 7312.53 7306.41 7312.53 4159.88002723 7480.18
"1484" 2018-05-27 7412.57 7213.09 7357.26 7348.52 7357.26 3215.24046594 7311.97
"1485" 2018-05-28 7445 7084.99 7135.84 7132.73 7144.36 6527.47469817 7244.04
"1486" 2018-05-29 7537 7026.9 7428.38 7420.16 7428.37 11020.08967941 7307.65
"1487" 2018-05-30 7559 7273.89 7346.67 7347.03 7355.65 8727.36924522 7436.99
"1488" 2018-05-31 7601.23 7330.22 7450.91 7443.25 7451 7551.61903123 7506.79
"1489" 2018-06-01 7620.01 7348.45 7517.29 7510.88 7518.59 6878.64102836 7479.75
"1490" 2018-06-02 7700 7438.92 7623 7623 7629.09 4086.94643972 7593.72
"1491" 2018-06-03 7790.69 7581.03 7709.9 7705.59 7709.9 4665.90036947 7691.3
"1492" 2018-06-04 7764.44 7449.68 7505.28 7500 7504.98 6760.85753238 7569.25
"1493" 2018-06-05 7685 7360 7625.73 7620.75 7626.88 10229.86231355 7493.38
"1494" 2018-06-06 7695.46 7482.61 7663.66 7652.59 7662.56 6968.5869801 7604.39
"1495" 2018-06-07 7750 7618.99 7651.31 7651.31 7658.11 7611.52662227 7694.94
"1496" 2018-06-09 7686.45 7573.36 7600 7592.91 7600 2192.89869601 7629.88
"1497" 2018-06-10 7611 6627.7 6691.82 6685.18 6688.42 14454.98755934 7003.2
"1498" 2018-06-11 6835.22 6634.86 6792.1 6780.7 6792.1 11345.57185748 6748.42
"1499" 2018-06-12 6919.97 6461.42 6543.98 6540.01 6543.9 8895.8621838 6718.8
"1500" 2018-06-13 6624.45 6120 6331.39 6329.2 6331.39 19531.57198994 6403.95
"1501" 2018-06-14 6708.1 6270.69 6617.19 6617.19 6623.99 14162.55100785 6486.77
"1502" 2018-06-15 6673.02 6390 6411.03 6405 6411.62 7106.95774382 6557.33
"1503" 2018-06-16 6557.81 6333.63 6536.13 6529.45 6536.22 3818.64789854 6452.54
"1504" 2018-06-17 6575.35 6450 6488.29 6479.61 6491.56 2690.64514546 6513.31
"1505" 2018-06-18 6793 6381.25 6709.59 6702.75 6709.59 6098.98051663 6545.65
"1506" 2018-06-19 6841.81 6660.21 6729.87 6720.71 6726.95 5415.70470674 6731.18
"1507" 2018-06-20 6809.26 6558.95 6740 6740 6742.79 5203.1308131 6679.43
"1508" 2018-06-21 6792.2 6677.85 6720.85 6717.21 6724.85 4816.14116543 6732.55
"1509" 2018-06-22 6737.97 5940 6084.17 6082.1 6084.17 18507.90134121 6287.93
"1510" 2018-06-23 6261 6035.19 6202.21 6199.64 6202.2 4593.3419823 6133.39
"1511" 2018-06-24 6255.05 5780 6150.49 6149.6 6154.62 11316.4173406 5986.36
"1512" 2018-06-25 6365.34 6075.01 6238.5 6230.49 6238.5 9867.41608943 6203.13
"1513" 2018-06-26 6277 6103 6163.52 6155.3 6163.42 7154.78712126 6195.7
"1514" 2018-06-27 6160.78 5985 6133.11 6133.12 6141.02 7770.08924393 6088.86
"1515" 2018-06-28 6181.11 5856.86 5941.99 5935.42 5940.87 7935.86013585 6050.82
"1516" 2018-06-29 6299 5774.72 6249 6243.63 6249 12880.01062976 5918.53
"1517" 2018-06-30 6510 6187.35 6336.48 6336.64 6346.65 7174.27243246 6360.78
"1518" 2018-07-01 6438.55 6259.34 6366.99 6360.21 6366.66 4195.47422918 6350.51
"1519" 2018-07-02 6667.57 6270.69 6614.26 6614.28 6623.48 8755.98870831 6489.47
"1520" 2018-07-03 6666 6464.39 6477.18 6477.37 6483.18 5927.08628582 6587.91
"1521" 2018-07-04 6792.28 6413.2 6594.37 6588.7 6593.68 6741.42681747 6573.29
"1522" 2018-07-05 6700 6445.31 6536.98 6535.82 6536.98 7770.81359919 6581.73
"1523" 2018-07-06 6636.15 6449.76 6575.66 6569.84 6575.65 5425.43104195 6542.46
"1524" 2018-07-07 6617 6510 6579.26 6575.65 6580.03 3625.06828818 6570.27
"1525" 2018-07-08 6820 6570.22 6750.99 6745.18 6750.97 5978.79356288 6740.38
"1526" 2018-07-09 6814.72 6657.01 6702.37 6693.03 6701.88 7198.15904933 6710.7
"1527" 2018-07-10 6705.63 6298.95 6371.57 6365.11 6371.57 8919.07196091 6470.56
"1528" 2018-07-11 6400 6270.84 6368.78 6365.22 6369.65 6985.90126991 6341.37
"1529" 2018-07-12 6381.25 6085.59 6149.11 6149.11 6154.27 6878.00733815 6200.24
"1530" 2018-07-13 6337.25 6072 6219.58 6216.01 6219.2 6803.56258795 6225.2
"1531" 2018-07-14 6317.84 6180 6246.57 6246.57 6251.98 2667.10379348 6239.9
"1532" 2018-07-15 6397.21 6227.76 6361.63 6361.66 6366.53 3516.90778793 6334.06
"1533" 2018-07-16 6724.78 6333.63 6671.97 6667.99 6671.97 8798.16411306 6554.92
"1534" 2018-07-17 7468.31 6657.95 7307.13 7310.92 7315.57 13132.90180694 7018.09
"1535" 2018-07-18 7599.98 7239.15 7359.68 7355.44 7362.55 13310.26650993 7420.45
"1536" 2018-07-19 7570.9 7278.84 7479.61 7479.28 7485.18 8822.66149346 7401.96
"1537" 2018-07-20 7696.88 7265 7359.41 7352.78 7359.41 9231.40137552 7439.88
"1538" 2018-07-21 7458 7212 7415.57 7415.51 7424.9 4459.4560487 7322.57
"1539" 2018-07-22 7581.03 7336.15 7406.09 7402.32 7407.81 4909.88858346 7453.31
"1540" 2018-07-23 7800 7369.86 7722.95 7716.85 7722.95 12298.97249758 7674.65
"1541" 2018-07-24 8356.4 7690.17 8320.03 8311.73 8320.03 18234.73025523 8060.97
"1542" 2018-07-25 8496.96 8049.22 8268.99 8259.27 8268.66 10910.11896723 8256.43
"1543" 2018-07-26 8314.23 7909.75 7932.76 7921.33 7932.71 7662.74028245 8168.76
"1544" 2018-07-27 8274.98 7798.48 8238.22 8239.64 8245.3 9041.34130076 7996.74
"1545" 2018-07-28 8261.56 8051.43 8187.18 8187.18 8191.32 3159.98089199 8171.58
"1546" 2018-07-29 8299.99 8109.74 8181.31 8182.81 8186.99 3763.22766061 8205.41
"1547" 2018-07-30 8295 7853.01 8152.98 8150.03 8152.98 11957.96323976 8107.61
"1548" 2018-07-31 8191.31 7657.13 7689.64 7689.64 7697.98 11166.24209465 7861.37
"1549" 2018-08-01 7777 7440 7585.86 7587.09 7593.25 12184.36886071 7573.34
"1550" 2018-08-02 7709.98 7455 7551.94 7547.08 7551.94 5407.8433832 7587.67
"1551" 2018-08-03 7576.47 7286.41 7416.25 7416.24 7416.25 9465.9293111 7397.3
"1552" 2018-08-04 7494.48 6926 7006.5 7001.12 7006.7 6936.16623795 7153.84
"1553" 2018-08-05 7086.8 6888.88 7021.54 7019.56 7021.54 6012.93725713 6985.19
"1554" 2018-08-06 7157.93 6835.06 6881.69 6875.32 6879.36 7164.21114858 6957.1
"1555" 2018-08-07 7155 6671 6748.54 6748.54 6748.55 9765.59555418 6942.91
"1556" 2018-08-08 6750 6121 6263.42 6261.89 6263.42 14685.9909484 6436.22
"1557" 2018-08-09 6627 6190.01 6599.79 6594.65 6599.79 9774.60652306 6375.99
"1558" 2018-08-11 6494.13 6000 6395.47 6390.56 6391.04 7063.43033082 6200.64
"1559" 2018-08-12 6493.77 6163.44 6343.57 6337.54 6343.16 7402.71989754 6307.51
"1560" 2018-08-13 6544.37 6142.2 6260 6255.69 6260 9000.28252538 6339.55
"1561" 2018-08-14 6284.78 5880 6126.2 6123.97 6135.34 14039.76279801 6043
"1562" 2018-08-16 6477.57 6208.37 6275 6275 6278.14 7421.37575436 6342.59
"1563" 2018-08-17 6575.35 6260.69 6559.47 6560.94 6565.61 6726.69256944 6468.43
"1564" 2018-08-18 6615 6303 6401.79 6396.34 6400.57 3542.9967763 6440.91
"1565" 2018-08-19 6545 6312 6522.99 6519.6 6522.99 3140.37991701 6416.91
"1566" 2018-08-20 6522.99 6251.47 6304.82 6304.82 6305.64 5637.89259557 6416.94
"1567" 2018-08-21 6513.28 6223.9 6476 6476 6478.47 6123.53546147 6387.18
"1568" 2018-08-22 6906.81 6250 6351.29 6351.04 6351.05 11774.28609084 6543.78
"1569" 2018-08-23 6575.99 6321.98 6506.57 6506.57 6506.58 4277.66123362 6426.26
"1570" 2018-08-24 6721.09 6445.32 6685.68 6682.36 6683.02 6341.28237034 6558.63
"1571" 2018-08-25 6800 6664.25 6722.38 6718.2 6722.38 4964.66775321 6709.64
"1572" 2018-08-26 6775.34 6558.95 6678.92 6678.6 6684.9 3530.16917148 6662.99
"1573" 2018-08-27 6775.34 6641.35 6752.28 6746.61 6752.41 4939.17587412 6711.29
"1574" 2018-08-28 7125.28 6735.07 7075.87 7075.87 7082.05 9116.25334197 6984.4
"1575" 2018-08-29 7124.06 6890 7052.41 7052.4 7052.41 5777.46219492 7035.88
"1576" 2018-08-30 7055.97 6792.85 6933.47 6933.47 6933.91 6605.51486951 6907.68
"1577" 2018-08-31 7101.03 6879 7021.31 7018.31 7022 6065.15495192 6979.64
"1578" 2018-09-01 7300.18 6998.87 7188.9 7180.53 7191.41 4487.69126113 7155.94
"1579" 2018-09-02 7334.5 7130.63 7278.82 7274.02 7278.82 3398.51860635 7241.43
"1580" 2018-09-03 7340.08 7184 7253.04 7253.04 7258.42 2840.45329884 7260.4
"1581" 2018-09-04 7411.85 7231 7356.88 7351.13 7356.79 4583.51123142 7330.03
"1582" 2018-09-05 7387 6832.56 6900.05 6902.17 6904.9 11154.067283 7053.81
"1583" 2018-09-06 6915.84 6253.29 6458.64 6452.38 6458.64 15366.6660334 6438.47
"1584" 2018-09-07 6525 6322 6399.99 6394.19 6400.96 7081.43701133 6437.97
"1585" 2018-09-08 6465.46 6113.23 6175.3 6171.23 6175.3 4316.48827517 6283.24
"1586" 2018-09-09 6451.51 6094.38 6242.22 6242.22 6249.76 3940.63695091 6289.05
"1587" 2018-09-10 6351.13 6220 6281.31 6281.34 6286.74 5406.63552619 6282.76
"1588" 2018-09-11 6405 6162.06 6283.23 6283.65 6288.38 7131.71077276 6285.03
